Version.[Version Name],Time.[Day],Sales Domain.[Sold To],Holiday Type L0,Is Holiday L0
CurrentWorkingView,22-Nov-18,14403,Thanksgiving,1
CurrentWorkingView,22-Nov-18,17890,Thanksgiving,1
CurrentWorkingView,22-Nov-18,17997,Thanksgiving,1
CurrentWorkingView,22-Nov-18,20199,Thanksgiving,1
CurrentWorkingView,22-Nov-18,20200,Thanksgiving,1
CurrentWorkingView,22-Nov-18,20313,Thanksgiving,1
CurrentWorkingView,22-Nov-18,20695,Thanksgiving,1
CurrentWorkingView,22-Nov-18,22179,Thanksgiving,1
CurrentWorkingView,22-Nov-18,22889,Thanksgiving,1
CurrentWorkingView,22-Nov-18,23475,Thanksgiving,1
CurrentWorkingView,22-Nov-18,23894,Thanksgiving,1
CurrentWorkingView,22-Nov-18,24037,Thanksgiving,1
CurrentWorkingView,22-Nov-18,26777,Thanksgiving,1
CurrentWorkingView,22-Nov-18,27008,Thanksgiving,1
CurrentWorkingView,22-Nov-18,27503,Thanksgiving,1
CurrentWorkingView,22-Nov-18,28072,Thanksgiving,1
CurrentWorkingView,22-Nov-18,31591,Thanksgiving,1
CurrentWorkingView,22-Nov-18,32035,Thanksgiving,1
CurrentWorkingView,22-Nov-18,32819,Thanksgiving,1
CurrentWorkingView,22-Nov-18,34272,Thanksgiving,1
CurrentWorkingView,22-Nov-18,34290,Thanksgiving,1
CurrentWorkingView,22-Nov-18,34803,Thanksgiving,1
CurrentWorkingView,22-Nov-18,36470,Thanksgiving,1
CurrentWorkingView,22-Nov-18,36566,Thanksgiving,1
CurrentWorkingView,22-Nov-18,37265,Thanksgiving,1
CurrentWorkingView,22-Nov-18,38983,Thanksgiving,1
CurrentWorkingView,22-Nov-18,39401,Thanksgiving,1
CurrentWorkingView,24-Dec-18,706,Christmas Eve,1
CurrentWorkingView,24-Dec-18,888,Christmas Eve,1
CurrentWorkingView,24-Dec-18,1443,Christmas Eve,1
CurrentWorkingView,24-Dec-18,2498,Christmas Eve,1
CurrentWorkingView,24-Dec-18,3274,Christmas Eve,1
CurrentWorkingView,24-Dec-18,3366,Christmas Eve,1
CurrentWorkingView,24-Dec-18,5293,Christmas Eve,1
CurrentWorkingView,24-Dec-18,5318,Christmas Eve,1
CurrentWorkingView,24-Dec-18,5895,Christmas Eve,1
CurrentWorkingView,24-Dec-18,6199,Christmas Eve,1
CurrentWorkingView,24-Dec-18,6638,Christmas Eve,1
CurrentWorkingView,24-Dec-18,11945,Christmas Eve,1
CurrentWorkingView,24-Dec-18,12449,Christmas Eve,1
CurrentWorkingView,24-Dec-18,13065,Christmas Eve,1
CurrentWorkingView,24-Dec-18,13085,Christmas Eve,1
CurrentWorkingView,24-Dec-18,13838,Christmas Eve,1
CurrentWorkingView,24-Dec-18,14202,Christmas Eve,1
CurrentWorkingView,24-Dec-18,14403,Christmas Eve,1
CurrentWorkingView,24-Dec-18,20199,Christmas Eve,1
CurrentWorkingView,24-Dec-18,20200,Christmas Eve,1
CurrentWorkingView,24-Dec-18,20313,Christmas Eve,1
CurrentWorkingView,24-Dec-18,20695,Christmas Eve,1
CurrentWorkingView,24-Dec-18,22179,Christmas Eve,1
CurrentWorkingView,24-Dec-18,22889,Christmas Eve,1
CurrentWorkingView,24-Dec-18,23475,Christmas Eve,1
CurrentWorkingView,24-Dec-18,23894,Christmas Eve,1
CurrentWorkingView,24-Dec-18,24037,Christmas Eve,1
CurrentWorkingView,24-Dec-18,26777,Christmas Eve,1
CurrentWorkingView,24-Dec-18,27008,Christmas Eve,1
CurrentWorkingView,24-Dec-18,28072,Christmas Eve,1
CurrentWorkingView,24-Dec-18,31591,Christmas Eve,1
CurrentWorkingView,24-Dec-18,32035,Christmas Eve,1
CurrentWorkingView,24-Dec-18,32819,Christmas Eve,1
CurrentWorkingView,24-Dec-18,34272,Christmas Eve,1
CurrentWorkingView,24-Dec-18,34290,Christmas Eve,1
CurrentWorkingView,24-Dec-18,36470,Christmas Eve,1
CurrentWorkingView,24-Dec-18,36566,Christmas Eve,1
CurrentWorkingView,24-Dec-18,37265,Christmas Eve,1
CurrentWorkingView,24-Dec-18,38983,Christmas Eve,1
CurrentWorkingView,24-Dec-18,39401,Christmas Eve,1
CurrentWorkingView,25-Dec-18,86,Christmas,1
CurrentWorkingView,25-Dec-18,706,Christmas,1
CurrentWorkingView,25-Dec-18,888,Christmas,1
CurrentWorkingView,25-Dec-18,1443,Christmas,1
CurrentWorkingView,25-Dec-18,2498,Christmas,1
CurrentWorkingView,25-Dec-18,3274,Christmas,1
CurrentWorkingView,25-Dec-18,3366,Christmas,1
CurrentWorkingView,25-Dec-18,5293,Christmas,1
CurrentWorkingView,25-Dec-18,5318,Christmas,1
CurrentWorkingView,25-Dec-18,5895,Christmas,1
CurrentWorkingView,25-Dec-18,6199,Christmas,1
CurrentWorkingView,25-Dec-18,6638,Christmas,1
CurrentWorkingView,25-Dec-18,6717,Christmas,1
CurrentWorkingView,25-Dec-18,10140,Christmas,1
CurrentWorkingView,25-Dec-18,11266,Christmas,1
CurrentWorkingView,25-Dec-18,11945,Christmas,1
CurrentWorkingView,25-Dec-18,12357,Christmas,1
CurrentWorkingView,25-Dec-18,12449,Christmas,1
CurrentWorkingView,25-Dec-18,12870,Christmas,1
CurrentWorkingView,25-Dec-18,13065,Christmas,1
CurrentWorkingView,25-Dec-18,13085,Christmas,1
CurrentWorkingView,25-Dec-18,13838,Christmas,1
CurrentWorkingView,25-Dec-18,14202,Christmas,1
CurrentWorkingView,25-Dec-18,14403,Christmas,1
CurrentWorkingView,25-Dec-18,17890,Christmas,1
CurrentWorkingView,25-Dec-18,17997,Christmas,1
CurrentWorkingView,25-Dec-18,20199,Christmas,1
CurrentWorkingView,25-Dec-18,20200,Christmas,1
CurrentWorkingView,25-Dec-18,20313,Christmas,1
CurrentWorkingView,25-Dec-18,20695,Christmas,1
CurrentWorkingView,25-Dec-18,22179,Christmas,1
CurrentWorkingView,25-Dec-18,22889,Christmas,1
CurrentWorkingView,25-Dec-18,23475,Christmas,1
CurrentWorkingView,25-Dec-18,23894,Christmas,1
CurrentWorkingView,25-Dec-18,24037,Christmas,1
CurrentWorkingView,25-Dec-18,26777,Christmas,1
CurrentWorkingView,25-Dec-18,27008,Christmas,1
CurrentWorkingView,25-Dec-18,27503,Christmas,1
CurrentWorkingView,25-Dec-18,28072,Christmas,1
CurrentWorkingView,25-Dec-18,31591,Christmas,1
CurrentWorkingView,25-Dec-18,32035,Christmas,1
CurrentWorkingView,25-Dec-18,32819,Christmas,1
CurrentWorkingView,25-Dec-18,34272,Christmas,1
CurrentWorkingView,25-Dec-18,34290,Christmas,1
CurrentWorkingView,25-Dec-18,34803,Christmas,1
CurrentWorkingView,25-Dec-18,36470,Christmas,1
CurrentWorkingView,25-Dec-18,36566,Christmas,1
CurrentWorkingView,25-Dec-18,37265,Christmas,1
CurrentWorkingView,25-Dec-18,38983,Christmas,1
CurrentWorkingView,25-Dec-18,39401,Christmas,1
CurrentWorkingView,31-Dec-18,86,New Year's Eve,1
CurrentWorkingView,31-Dec-18,706,New Year's Eve,1
CurrentWorkingView,31-Dec-18,888,New Year's Eve,1
CurrentWorkingView,31-Dec-18,1443,New Year's Eve,1
CurrentWorkingView,31-Dec-18,2498,New Year's Eve,1
CurrentWorkingView,31-Dec-18,3274,New Year's Eve,1
CurrentWorkingView,31-Dec-18,3366,New Year's Eve,1
CurrentWorkingView,31-Dec-18,5293,New Year's Eve,1
CurrentWorkingView,31-Dec-18,5318,New Year's Eve,1
CurrentWorkingView,31-Dec-18,5895,New Year's Eve,1
CurrentWorkingView,31-Dec-18,6199,New Year's Eve,1
CurrentWorkingView,31-Dec-18,6638,New Year's Eve,1
CurrentWorkingView,31-Dec-18,6717,New Year's Eve,1
CurrentWorkingView,31-Dec-18,10140,New Year's Eve,1
CurrentWorkingView,31-Dec-18,11266,New Year's Eve,1
CurrentWorkingView,31-Dec-18,11945,New Year's Eve,1
CurrentWorkingView,31-Dec-18,12357,New Year's Eve,1
CurrentWorkingView,31-Dec-18,12449,New Year's Eve,1
CurrentWorkingView,31-Dec-18,12870,New Year's Eve,1
CurrentWorkingView,31-Dec-18,13065,New Year's Eve,1
CurrentWorkingView,31-Dec-18,13085,New Year's Eve,1
CurrentWorkingView,31-Dec-18,13838,New Year's Eve,1
CurrentWorkingView,31-Dec-18,14202,New Year's Eve,1
CurrentWorkingView,31-Dec-18,14403,New Year's Eve,1
CurrentWorkingView,31-Dec-18,17890,New Year's Eve,1
CurrentWorkingView,31-Dec-18,17997,New Year's Eve,1
CurrentWorkingView,31-Dec-18,20199,New Year's Eve,1
CurrentWorkingView,31-Dec-18,20200,New Year's Eve,1
CurrentWorkingView,31-Dec-18,20313,New Year's Eve,1
CurrentWorkingView,31-Dec-18,20695,New Year's Eve,1
CurrentWorkingView,31-Dec-18,22179,New Year's Eve,1
CurrentWorkingView,31-Dec-18,22889,New Year's Eve,1
CurrentWorkingView,31-Dec-18,23475,New Year's Eve,1
CurrentWorkingView,31-Dec-18,23894,New Year's Eve,1
CurrentWorkingView,31-Dec-18,24037,New Year's Eve,1
CurrentWorkingView,31-Dec-18,26777,New Year's Eve,1
CurrentWorkingView,31-Dec-18,27008,New Year's Eve,1
CurrentWorkingView,31-Dec-18,27503,New Year's Eve,1
CurrentWorkingView,31-Dec-18,28072,New Year's Eve,1
CurrentWorkingView,31-Dec-18,31591,New Year's Eve,1
CurrentWorkingView,31-Dec-18,32035,New Year's Eve,1
CurrentWorkingView,31-Dec-18,32819,New Year's Eve,1
CurrentWorkingView,31-Dec-18,34272,New Year's Eve,1
CurrentWorkingView,31-Dec-18,34290,New Year's Eve,1
CurrentWorkingView,31-Dec-18,34803,New Year's Eve,1
CurrentWorkingView,31-Dec-18,36470,New Year's Eve,1
CurrentWorkingView,31-Dec-18,36566,New Year's Eve,1
CurrentWorkingView,31-Dec-18,37265,New Year's Eve,1
CurrentWorkingView,31-Dec-18,38983,New Year's Eve,1
CurrentWorkingView,31-Dec-18,39401,New Year's Eve,1
CurrentWorkingView,01-Jan-19,86,New Year's Day,1
CurrentWorkingView,01-Jan-19,706,New Year's Day,1
CurrentWorkingView,01-Jan-19,888,New Year's Day,1
CurrentWorkingView,01-Jan-19,1443,New Year's Day,1
CurrentWorkingView,01-Jan-19,2498,New Year's Day,1
CurrentWorkingView,01-Jan-19,3274,New Year's Day,1
CurrentWorkingView,01-Jan-19,3366,New Year's Day,1
CurrentWorkingView,01-Jan-19,5293,New Year's Day,1
CurrentWorkingView,01-Jan-19,5318,New Year's Day,1
CurrentWorkingView,01-Jan-19,5895,New Year's Day,1
CurrentWorkingView,01-Jan-19,6199,New Year's Day,1
CurrentWorkingView,01-Jan-19,6638,New Year's Day,1
CurrentWorkingView,01-Jan-19,6717,New Year's Day,1
CurrentWorkingView,01-Jan-19,10140,New Year's Day,1
CurrentWorkingView,01-Jan-19,11266,New Year's Day,1
CurrentWorkingView,01-Jan-19,11945,New Year's Day,1
CurrentWorkingView,01-Jan-19,12357,New Year's Day,1
CurrentWorkingView,01-Jan-19,12449,New Year's Day,1
CurrentWorkingView,01-Jan-19,12870,New Year's Day,1
CurrentWorkingView,01-Jan-19,13065,New Year's Day,1
CurrentWorkingView,01-Jan-19,13085,New Year's Day,1
CurrentWorkingView,01-Jan-19,13838,New Year's Day,1
CurrentWorkingView,01-Jan-19,14202,New Year's Day,1
CurrentWorkingView,01-Jan-19,14403,New Year's Day,1
CurrentWorkingView,01-Jan-19,17890,New Year's Day,1
CurrentWorkingView,01-Jan-19,17997,New Year's Day,1
CurrentWorkingView,01-Jan-19,20199,New Year's Day,1
CurrentWorkingView,01-Jan-19,20200,New Year's Day,1
CurrentWorkingView,01-Jan-19,20313,New Year's Day,1
CurrentWorkingView,01-Jan-19,20695,New Year's Day,1
CurrentWorkingView,01-Jan-19,22179,New Year's Day,1
CurrentWorkingView,01-Jan-19,22889,New Year's Day,1
CurrentWorkingView,01-Jan-19,23475,New Year's Day,1
CurrentWorkingView,01-Jan-19,23894,New Year's Day,1
CurrentWorkingView,01-Jan-19,24037,New Year's Day,1
CurrentWorkingView,01-Jan-19,26777,New Year's Day,1
CurrentWorkingView,01-Jan-19,27008,New Year's Day,1
CurrentWorkingView,01-Jan-19,27503,New Year's Day,1
CurrentWorkingView,01-Jan-19,28072,New Year's Day,1
CurrentWorkingView,01-Jan-19,31591,New Year's Day,1
CurrentWorkingView,01-Jan-19,32035,New Year's Day,1
CurrentWorkingView,01-Jan-19,32819,New Year's Day,1
CurrentWorkingView,01-Jan-19,34272,New Year's Day,1
CurrentWorkingView,01-Jan-19,34290,New Year's Day,1
CurrentWorkingView,01-Jan-19,34803,New Year's Day,1
CurrentWorkingView,01-Jan-19,36470,New Year's Day,1
CurrentWorkingView,01-Jan-19,36566,New Year's Day,1
CurrentWorkingView,01-Jan-19,37265,New Year's Day,1
CurrentWorkingView,01-Jan-19,38983,New Year's Day,1
CurrentWorkingView,01-Jan-19,39401,New Year's Day,1
CurrentWorkingView,21-Jan-19,86,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,706,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,888,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,1443,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,2498,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,3274,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,3366,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,5293,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,5318,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,5895,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,6199,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,6638,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,6717,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,10140,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,11266,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,11945,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,12357,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,12449,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,12870,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,13065,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,13085,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,13838,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,14202,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,14403,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,17890,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,17997,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,20199,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,20200,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,20313,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,20695,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,22179,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,22889,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,23475,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,23894,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,24037,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,26777,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,27008,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,27503,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,28072,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,31591,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,32035,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,32819,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,34272,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,34290,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,34803,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,36470,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,36566,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,37265,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,38983,Martin Luther King Jr. Day,1
CurrentWorkingView,21-Jan-19,39401,Martin Luther King Jr. Day,1
CurrentWorkingView,18-Feb-19,86,President's Day,1
CurrentWorkingView,18-Feb-19,706,President's Day,1
CurrentWorkingView,18-Feb-19,888,President's Day,1
CurrentWorkingView,18-Feb-19,1443,President's Day,1
CurrentWorkingView,18-Feb-19,2498,President's Day,1
CurrentWorkingView,18-Feb-19,3274,President's Day,1
CurrentWorkingView,18-Feb-19,3366,President's Day,1
CurrentWorkingView,18-Feb-19,5293,President's Day,1
CurrentWorkingView,18-Feb-19,5318,President's Day,1
CurrentWorkingView,18-Feb-19,5895,President's Day,1
CurrentWorkingView,18-Feb-19,6199,President's Day,1
CurrentWorkingView,18-Feb-19,6638,President's Day,1
CurrentWorkingView,18-Feb-19,6717,President's Day,1
CurrentWorkingView,18-Feb-19,10140,President's Day,1
CurrentWorkingView,18-Feb-19,11266,President's Day,1
CurrentWorkingView,18-Feb-19,11945,President's Day,1
CurrentWorkingView,18-Feb-19,12357,President's Day,1
CurrentWorkingView,18-Feb-19,12449,President's Day,1
CurrentWorkingView,18-Feb-19,12870,President's Day,1
CurrentWorkingView,18-Feb-19,13065,President's Day,1
CurrentWorkingView,18-Feb-19,13085,President's Day,1
CurrentWorkingView,18-Feb-19,13838,President's Day,1
CurrentWorkingView,18-Feb-19,14202,President's Day,1
CurrentWorkingView,18-Feb-19,14403,President's Day,1
CurrentWorkingView,18-Feb-19,17890,President's Day,1
CurrentWorkingView,18-Feb-19,17997,President's Day,1
CurrentWorkingView,18-Feb-19,20199,President's Day,1
CurrentWorkingView,18-Feb-19,20200,President's Day,1
CurrentWorkingView,18-Feb-19,20313,President's Day,1
CurrentWorkingView,18-Feb-19,20695,President's Day,1
CurrentWorkingView,18-Feb-19,22179,President's Day,1
CurrentWorkingView,18-Feb-19,22889,President's Day,1
CurrentWorkingView,18-Feb-19,23475,President's Day,1
CurrentWorkingView,18-Feb-19,23894,President's Day,1
CurrentWorkingView,18-Feb-19,24037,President's Day,1
CurrentWorkingView,18-Feb-19,26777,President's Day,1
CurrentWorkingView,18-Feb-19,27008,President's Day,1
CurrentWorkingView,18-Feb-19,27503,President's Day,1
CurrentWorkingView,18-Feb-19,28072,President's Day,1
CurrentWorkingView,18-Feb-19,31591,President's Day,1
CurrentWorkingView,18-Feb-19,32035,President's Day,1
CurrentWorkingView,18-Feb-19,32819,President's Day,1
CurrentWorkingView,18-Feb-19,34272,President's Day,1
CurrentWorkingView,18-Feb-19,34290,President's Day,1
CurrentWorkingView,18-Feb-19,34803,President's Day,1
CurrentWorkingView,18-Feb-19,36470,President's Day,1
CurrentWorkingView,18-Feb-19,36566,President's Day,1
CurrentWorkingView,18-Feb-19,37265,President's Day,1
CurrentWorkingView,18-Feb-19,38983,President's Day,1
CurrentWorkingView,18-Feb-19,39401,President's Day,1
CurrentWorkingView,27-May-19,86,Memorial Day,1
CurrentWorkingView,27-May-19,706,Memorial Day,1
CurrentWorkingView,27-May-19,888,Memorial Day,1
CurrentWorkingView,27-May-19,1443,Memorial Day,1
CurrentWorkingView,27-May-19,2498,Memorial Day,1
CurrentWorkingView,27-May-19,3274,Memorial Day,1
CurrentWorkingView,27-May-19,3366,Memorial Day,1
CurrentWorkingView,27-May-19,5293,Memorial Day,1
CurrentWorkingView,27-May-19,5318,Memorial Day,1
CurrentWorkingView,27-May-19,5895,Memorial Day,1
CurrentWorkingView,27-May-19,6199,Memorial Day,1
CurrentWorkingView,27-May-19,6638,Memorial Day,1
CurrentWorkingView,27-May-19,6717,Memorial Day,1
CurrentWorkingView,27-May-19,10140,Memorial Day,1
CurrentWorkingView,27-May-19,11266,Memorial Day,1
CurrentWorkingView,27-May-19,11945,Memorial Day,1
CurrentWorkingView,27-May-19,12357,Memorial Day,1
CurrentWorkingView,27-May-19,12449,Memorial Day,1
CurrentWorkingView,27-May-19,12870,Memorial Day,1
CurrentWorkingView,27-May-19,13065,Memorial Day,1
CurrentWorkingView,27-May-19,13085,Memorial Day,1
CurrentWorkingView,27-May-19,13838,Memorial Day,1
CurrentWorkingView,27-May-19,14202,Memorial Day,1
CurrentWorkingView,27-May-19,14403,Memorial Day,1
CurrentWorkingView,27-May-19,17890,Memorial Day,1
CurrentWorkingView,27-May-19,17997,Memorial Day,1
CurrentWorkingView,27-May-19,20199,Memorial Day,1
CurrentWorkingView,27-May-19,20200,Memorial Day,1
CurrentWorkingView,27-May-19,20313,Memorial Day,1
CurrentWorkingView,27-May-19,20695,Memorial Day,1
CurrentWorkingView,27-May-19,22179,Memorial Day,1
CurrentWorkingView,27-May-19,22889,Memorial Day,1
CurrentWorkingView,27-May-19,23475,Memorial Day,1
CurrentWorkingView,27-May-19,23894,Memorial Day,1
CurrentWorkingView,27-May-19,24037,Memorial Day,1
CurrentWorkingView,27-May-19,26777,Memorial Day,1
CurrentWorkingView,27-May-19,27008,Memorial Day,1
CurrentWorkingView,27-May-19,27503,Memorial Day,1
CurrentWorkingView,27-May-19,28072,Memorial Day,1
CurrentWorkingView,27-May-19,31591,Memorial Day,1
CurrentWorkingView,27-May-19,32035,Memorial Day,1
CurrentWorkingView,27-May-19,32819,Memorial Day,1
CurrentWorkingView,27-May-19,34272,Memorial Day,1
CurrentWorkingView,27-May-19,34290,Memorial Day,1
CurrentWorkingView,27-May-19,34803,Memorial Day,1
CurrentWorkingView,27-May-19,36470,Memorial Day,1
CurrentWorkingView,27-May-19,36566,Memorial Day,1
CurrentWorkingView,27-May-19,37265,Memorial Day,1
CurrentWorkingView,27-May-19,38983,Memorial Day,1
CurrentWorkingView,27-May-19,39401,Memorial Day,1
CurrentWorkingView,04-Jul-19,86,Independence Day,1
CurrentWorkingView,04-Jul-19,706,Independence Day,1
CurrentWorkingView,04-Jul-19,888,Independence Day,1
CurrentWorkingView,04-Jul-19,1443,Independence Day,1
CurrentWorkingView,04-Jul-19,2498,Independence Day,1
CurrentWorkingView,04-Jul-19,3274,Independence Day,1
CurrentWorkingView,04-Jul-19,3366,Independence Day,1
CurrentWorkingView,04-Jul-19,5293,Independence Day,1
CurrentWorkingView,04-Jul-19,5318,Independence Day,1
CurrentWorkingView,04-Jul-19,5895,Independence Day,1
CurrentWorkingView,04-Jul-19,6199,Independence Day,1
CurrentWorkingView,04-Jul-19,6638,Independence Day,1
CurrentWorkingView,04-Jul-19,6717,Independence Day,1
CurrentWorkingView,04-Jul-19,10140,Independence Day,1
CurrentWorkingView,04-Jul-19,11266,Independence Day,1
CurrentWorkingView,04-Jul-19,11945,Independence Day,1
CurrentWorkingView,04-Jul-19,12357,Independence Day,1
CurrentWorkingView,04-Jul-19,12449,Independence Day,1
